2021-11-02 13:33:00.000;GZZ1;-4;35770.00000
2021-11-02 13:33:00.000;GZZ1;-15;35770.00000
2021-11-02 21:41:00.000;GZZ1;20;35650.00000
2021-11-02 21:43:00.000;NGX1;1;5.52200
2021-11-02 21:44:00.000;NGX1;9;5.52200
2021-11-02 23:47:00.000;NGX1;-1;5.53700
2021-11-02 23:47:00.000;NGX1;-9;5.53700
2021-11-03 10:24:00.000;GZZ1;-7;35260.00000
2021-11-03 10:24:00.000;GZZ1;-1;35260.00000
2021-11-03 10:24:00.000;GZZ1;-12;35260.00000
2021-11-03 10:41:00.000;SRZ1;1;37000.00000
2021-11-03 10:41:00.000;SRZ1;4;37000.00000
2021-11-03 10:41:00.000;SRZ1;2;37000.00000
2021-11-03 10:41:00.000;SRZ1;3;37000.00000
2021-11-03 10:54:00.000;GZZ1;20;35100.00000
2021-11-03 11:54:00.000;SRZ1;15;36900.00000
2021-11-03 14:21:00.000;GZZ1;-4;35360.00000
2021-11-03 14:21:00.000;GZZ1;-1;35360.00000
2021-11-03 14:21:00.000;GZZ1;-2;35360.00000
2021-11-03 14:21:00.000;GZZ1;-1;35360.00000
2021-11-03 14:21:00.000;GZZ1;-3;35360.00000
2021-11-03 14:21:00.000;GZZ1;-3;35360.00000
2021-11-03 14:21:00.000;GZZ1;-1;35360.00000
2021-11-03 14:35:00.000;NGX1;10;5.58000
2021-11-03 16:05:00.000;GZZ1;15;35250.00000
2021-11-03 16:17:00.000;SRZ1;-7;37000.00000
2021-11-03 16:17:00.000;SRZ1;-8;37000.00000
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-1;5.62500
2021-11-03 16:44:00.000;NGX1;-3;5.62500
2021-11-03 17:15:00.000;GZZ1;-15;35420.00000
2021-11-03 21:26:00.000;SRZ1;-1;37130.00000
2021-11-03 21:26:00.000;SRZ1;-9;37130.00000
2021-11-03 22:42:00.000;SRZ1;-5;37330.00000
2021-11-05 08:58:00.000;SRZ1;10;36950.00000
